SampleID,Genotype,Location,Year,Trial,Plot,Sample,2,Seed Size,ConvZeta,gramtissue,ug_gramdryZeta,ug_gramfreshZeta,ConvAlpha,ug_gramdryAlpha,ug_gramfreshAlpha,ConvBeta,ug_gramdryBeta,ug_gramfreshBeta,ConvPhyto,ug_gramdryPhyto,ug_gramfreshPhyto,avg.ug.fresh450,avg.ug.dry450,Group.Beta,Group.Alpha
30020_7,NB3999,El Centro,2023,CA_23,30020,7,67,Large,0.018047532,0.000527323,34.22480212,4.823447963,0.134804913,255.6400267,36.02844398,0.351239377,666.0799054,93.87349419,0.027050884,51.29849167,7.229716166,74.6992318,530.0288189,A,NA
30020_8,NB3999,El Centro,2023,CA_23,30020,8,67,Large,0.026319396,0.00052867,49.78415766,5.636176097,0.109150379,206.4621697,23.37404509,0.363778707,688.1015149,77.90151513,0.043733575,82.7237511,9.365341316,105.7136744,933.7654012,A,NA
30020_9,NB3999,El Centro,2023,CA_23,30020,9,67,Large,0.025326853,0.000530363,47.75376417,5.716126949,0.104537716,197.1057944,23.59356927,0.365180728,688.5480211,82.41921798,0.03547264,66.88363925,8.005973548,111.8955431,934.7996332,A,NA
30020_10,NB3999,El Centro,2023,CA_23,30020,10,67,Large,0.016510648,0.000541922,30.46683564,2.933788415,0.090637132,167.2512557,16.10537445,0.273453908,504.6001398,48.59021337,0.020710064,38.21595115,3.679985545,69.8120122,724.9844913,A,NA
30023_1,NB3999,El Centro,2023,CA_23,30023,1,15,Small,0.016805173,0.000496387,33.85498788,4.744252786,0.123988925,249.7828221,35.00319817,0.271366552,546.6835299,76.60923906,0.023164216,46.6656457,6.539468288,119.465414,852.5051944,A,NA
30023_2,NB3999,El Centro,2023,CA_23,30023,2,15,Small,0.020860056,0.000488504,42.70195541,6.014130361,0.124423345,254.7030632,35.87230166,0.315462964,645.7741774,90.95063797,0.032462195,66.45232457,9.359125102,133.9365693,950.9859389,A,NA
30023_3,NB3999,El Centro,2023,CA_23,30023,3,15,Small,0.011994429,0.000528881,22.6788908,3.172599548,0.078597813,148.6115898,20.78959976,0.242894387,459.2611375,64.24704323,0.019603898,37.06676225,5.185350299,93.12860151,665.7169781,A,NA
30023_4,NB3999,El Centro,2023,CA_23,30023,4,15,Small,0.01789245,0.00051935,34.45160091,5.071342714,0.088448447,170.305946,25.06936674,0.241985957,465.9397504,68.5872382,0.020323473,39.1324937,5.760379242,103.2591563,701.4795573,A,NA
30023_5,NB3999,El Centro,2023,CA_23,30023,5,15,Small,0.01698281,0.000526317,32.26723594,4.608632644,0.086968209,165.2390656,23.60060071,0.274527118,521.5998463,74.49854345,0.021625556,41.08842423,5.868536541,107.0217168,749.3100997,A,NA
30023_6,NB3999,El Centro,2023,CA_23,30023,6,15,Small,0.018980428,0.000526901,36.02274753,4.786584261,0.152110451,288.6887622,38.36001361,0.339634585,644.5887663,85.65083608,0.0219136,41.5895819,5.52628691,132.07059,993.9333059,A,NA
30023_7,NB3999,El Centro,2023,CA_23,30023,7,15,Small,0.019052105,0.000517759,36.79721138,5.320169416,0.151403609,292.4207405,42.2784179,0.331211866,639.7021826,92.48863867,0.022070141,42.62624265,6.162935287,143.7266797,994.092594,A,NA
30023_8,NB3999,El Centro,2023,CA_23,30023,8,15,Small,0.010094753,0.00054022,18.68638568,2.568330588,0.041066707,76.01853782,10.44828782,0.182192752,337.2568102,46.35390687,0.013514207,25.01613426,3.438316211,64.04434265,465.9669955,A,NA
30023_9,NB3999,El Centro,2023,CA_23,30023,9,15,Small,0.021399584,0.00052855,40.4873555,5.693819972,0.109266795,206.7294179,29.07278269,0.279432533,528.6777642,74.34903997,0.025558234,48.3553932,6.800318277,111.9951745,796.3701812,A,NA
30023_10,NB3999,El Centro,2023,CA_23,30023,10,15,Small,0.016414612,0.000520729,31.52236264,4.593258557,0.119328326,229.1562466,33.39133878,0.343077524,658.8406987,96.00250181,0.022161733,42.55904463,6.201460788,137.7880295,945.6041238,A,NA
30035_1,NB3999,El Centro,2023,CA_23,30035,1,11,Small,0.027597343,0.000515891,53.49447814,7.73598598,0.079748063,154.5830365,22.35468491,0.26487957,513.4405364,74.25007084,0.029584537,57.34644067,8.293029047,106.6510832,737.4941027,A,NA
30035_2,NB3999,El Centro,2023,CA_23,30035,2,11,Small,0.01610535,0.000512203,31.4433007,4.626505861,0.085339776,166.6132195,24.51514374,0.22617553,441.5740817,64.97234805,0.021412091,41.80392291,6.15094758,99.44930203,675.8911374,A,NA
30035_3,NB3999,El Centro,2023,CA_23,30035,3,11,Small,0.014847754,0.000512514,28.9704522,4.312473289,0.100237493,195.5801188,29.11359589,0.267854919,522.6297597,77.79743524,0.019866797,38.76344471,5.770235091,114.9589943,772.274708,A,NA
30035_4,NB3999,El Centro,2023,CA_23,30035,4,11,Small,0.009579584,0.000496387,19.29862347,3.24363756,0.103859657,209.2312538,35.16677521,0.262317348,528.4533879,88.82038972,0.015928555,32.08899037,5.393392673,134.6806041,801.3072423,A,NA
30035_5,NB3999,El Centro,2023,CA_23,30035,5,11,Small,0.011326585,0.000517856,21.87208873,3.177554521,0.118015008,227.8916975,33.10787107,0.270704543,522.7412925,75.94331653,0.016811091,32.46288866,4.716175026,116.0573756,798.8587448,A,NA
30035_6,NB3999,El Centro,2023,CA_23,30035,6,11,Small,0.013816315,0.000515643,26.79436177,3.954700475,0.119313774,231.3885063,34.15167129,0.279094306,541.2553171,79.88630884,0.023229165,45.04896302,6.648979249,122.0455533,826.8976953,A,NA
30035_7,NB3999,El Centro,2023,CA_23,30035,7,11,Small,0.009026422,0.000501245,18.00802183,2.521747251,0.106844636,213.1587089,29.84960776,0.239269655,477.3511582,66.84570811,0.019021818,37.94917852,5.314200389,104.3306464,745.0344429,A,NA
30035_8,NB3999,El Centro,2023,CA_23,30035,8,11,Small,0.01070285,0.00053245,20.10112844,3.133187255,0.097469938,183.0592614,28.53366896,0.261933111,491.9391847,76.679157,0.019742677,37.07891831,5.779535942,114.3584055,733.6723952,A,NA
30041_1,NB3999,El Centro,2023,CA_23,30041,1,49,Neg,0.015681807,0.000504815,31.06443403,4.731120824,0.123382984,244.4120416,37.22401311,0.274021115,542.8143978,82.67076421,0.023851156,47.24727465,7.195771369,129.2614725,848.7279512,A,NA
30041_3,NB3999,El Centro,2023,CA_23,30041,3,49,Neg,0.01932648,0.000513584,37.63061254,6.553358375,0.111246616,216.6084167,37.72228209,0.321056817,625.1301055,108.8661952,0.031426007,61.18961514,10.65615066,155.3853888,892.2520371,A,NA
30041_5,NB3999,El Centro,2023,CA_23,30041,5,49,Neg,0.020668584,0.000544216,37.97867014,6.54667286,0.113386295,208.3481188,35.91455335,0.387484557,712.0056135,122.7338348,0.02400759,44.11411639,7.604286496,167.3262697,970.6960069,A,NA
30041_6,NB3999,El Centro,2023,CA_23,30041,6,49,Neg,0.02178804,0.000525983,41.4234611,6.949718119,0.066258359,125.9705092,21.13438875,0.316885422,602.4631243,101.0767517,0.035571936,67.62942759,11.34635894,133.3198297,794.6464426,A,NA
30041_7,NB3999,El Centro,2023,CA_23,30041,7,49,Neg,0.028400319,0.000513305,55.32831145,9.815304969,0.093051801,181.2796169,32.15920888,0.269449861,524.9309209,93.1233385,0.039678596,77.30017696,13.71313874,138.4568897,780.4735499,A,NA
30041_8,NB3999,El Centro,2023,CA_23,30041,8,49,Neg,0.021855707,0.000531726,41.10332505,6.673602591,0.100844611,189.6552149,30.79272862,0.280038795,526.6599506,85.50936468,0.021675632,40.76466362,6.618616972,127.7533562,786.8445347,A,NA
30063_1,NB3999,El Centro,2023,CA_23,30063,1,43,Neg,0.019011204,0.000491334,38.69305421,5.388490412,0.09750482,198.4492543,27.6365339,0.280754518,571.4130312,79.57639176,0.023588257,48.00862165,6.685799371,115.3961393,828.6233679,A,NA
30063_2,NB3999,El Centro,2023,CA_23,30063,2,43,Neg,0.013842479,0.000501149,27.62150905,3.827752269,0.082703617,165.0281488,22.86938305,0.218189478,435.3788497,60.33422638,0.020494352,40.89476486,5.667142542,91.46183486,659.9993212,A,NA
30063_3,NB3999,El Centro,2023,CA_23,30063,3,43,Neg,0.016584831,0.00052071,31.85042682,3.317228248,0.100757727,193.500717,20.15313791,0.244757471,470.0457973,48.95536268,0.021936284,42.1276542,4.387603511,74.99773198,720.0920756,A,NA
30063_4,NB3999,El Centro,2023,CA_23,30063,4,43,Neg,0.024353356,0.000532311,45.75027199,5.391418978,0.158526813,297.8088432,35.09514106,0.379869688,713.624088,84.09669023,0.035288921,66.29384987,7.812367113,123.4910998,1047.91548,A,NA
30063_5,NB3999,El Centro,2023,CA_23,30063,5,43,Neg,0.018479896,0.000541772,34.11009606,5.364373238,0.124667412,230.1104603,36.18865198,0.319137772,589.0628389,92.63981324,0.02575276,47.5343104,7.475551584,135.8575816,863.8688908,A,NA
30063_6,NB3999,El Centro,2023,CA_23,30063,6,43,Neg,0.015129548,0.00053695,28.17681966,4.429290717,0.12051517,224.4438669,35.28173683,0.277167236,516.1880137,81.14282608,0.025107015,46.75855772,7.350270475,124.9033114,794.5692222,A,NA
30063_9,NB3999,El Centro,2023,CA_23,30063,9,43,Neg,0.023594688,0.000535856,44.03177672,6.214087905,0.080543822,150.3087279,21.21267224,0.265791317,496.0126518,70.00095044,0.025443209,47.48143659,6.700929256,100.6751243,713.3636765,A,NA
30081_1,NB3999,El Centro,2023,CA_23,30081,1,17,Large,0.015164333,0.000498133,30.44232555,4.826061977,0.064393563,129.2697642,20.49330604,0.179431296,360.2074532,57.10416212,0.016097401,32.31545414,5.12301152,87.51291055,552.0228553,A,NA
30081_3,NB3999,El Centro,2023,CA_23,30081,3,17,Large,0.015405928,0.000523972,29.4021733,4.45591076,0.063283117,120.7756616,18.30359832,0.242291977,462.4135978,70.07895998,0.025047951,47.80394829,7.244706892,98.6747034,651.1016234,A,NA
30081_4,NB3999,El Centro,2023,CA_23,30081,4,17,Large,0.016072068,0.000521346,30.82802811,4.924168651,0.068348176,131.0994617,20.94054986,0.200522173,384.6240014,61.43608808,0.020115144,38.5831006,6.162888323,91.15908129,570.7064317,A,NA
30081_5,NB3999,El Centro,2023,CA_23,30081,5,17,Large,0.014047684,0.000505157,27.8085481,4.399065545,0.074089154,146.6655823,23.20119366,0.187525311,371.2217977,58.72399429,0.013765443,27.24982814,4.310681005,93.0041736,587.9228234,A,NA
30081_6,NB3999,El Centro,2023,CA_23,30081,6,17,Large,0.015249744,0.000543996,28.03284059,3.865297443,0.111360143,204.7077771,28.22605312,0.310145492,570.1249347,78.61145734,0.019756373,36.31715165,5.007576487,114.9497787,833.6664561,A,NA
30081_7,NB3999,El Centro,2023,CA_23,30081,7,17,Large,0.016540221,0.000529346,31.24651107,4.915417541,0.10374078,195.979091,30.82965197,0.26636901,503.2038168,79.15945758,0.020022696,37.82533505,5.950338422,119.2211171,757.8692807,A,NA
30081_9,NB3999,El Centro,2023,CA_23,30081,9,17,Large,0.021490408,0.000532753,40.33844489,6.495414494,0.107513279,201.8071751,32.49558216,0.293999085,551.8492727,88.86038554,0.028268972,53.06210949,8.54421622,67.57745816,419.6759998,A,NA
30081_10,NB3999,El Centro,2023,CA_23,30081,10,17,Large,0.011768974,0.000539523,21.81368258,3.398700284,0.078503118,145.5047867,22.67050316,0.197047134,365.224999,56.90420696,0.012007112,22.25506852,3.467470814,49.8516668,319.9600862,A,NA
30082_1,NB3999,El Centro,2023,CA_23,30082,1,60,Large,0.008427448,0.000519129,16.23382735,2.842384933,0.08953546,172.4725261,30.19825818,0.245932331,473.7404641,82.94733758,0.014448638,27.83247101,4.873194382,123.3919315,704.7332996,A,NA
30082_3,NB3999,El Centro,2023,CA_23,30082,3,60,Large,0.014010192,0.000533329,26.26931947,3.849026374,0.130231198,244.1854429,35.77847576,0.306855777,575.3591686,84.30262601,0.024119084,45.22364302,6.626246825,129.0281896,880.6078221,A,NA
30082_4,NB3999,El Centro,2023,CA_23,30082,4,60,Large,0.014462004,0.000543515,26.60828016,3.898780818,0.087662639,161.2882973,23.63278333,0.234719694,431.8548953,63.27758022,0.025038,46.06679007,6.749940861,93.1920985,636.0145852,A,NA
30082_6,NB3999,El Centro,2023,CA_23,30082,6,60,Large,0.015679401,0.000526534,29.77851248,5.008954964,0.108299515,205.6837731,34.59745536,0.310827296,590.3270297,99.29715288,0.02664621,50.60681029,8.512420955,141.5551034,841.5528674,A,NA
30082_7,NB3999,El Centro,2023,CA_23,30082,7,60,Large,0.016656908,0.000511136,32.58804118,4.550869033,0.066043396,129.2091488,18.04385573,0.200131088,391.542063,54.67823732,0.02088961,40.86901779,5.707294476,103.1186829,738.4163026,A,NA
30082_8,NB3999,El Centro,2023,CA_23,30082,8,60,Large,0.011105441,0.000536752,20.69006851,3.38735362,0.098547856,183.6002674,30.05881929,0.337771822,629.2881385,103.026312,0.020639444,38.45245946,6.295391323,115.2305411,703.8319756,A,NA
30082_9,NB3999,El Centro,2023,CA_23,30082,9,60,Large,0.012247452,0.000541078,22.63528472,3.007324847,0.110559676,204.3322713,27.14759385,0.264566595,488.9621173,64.96352674,0.017595615,32.51955964,4.320550013,99.09134329,745.8325533,A,NA
30082_10,NB3999,El Centro,2023,CA_23,30082,10,60,Large,0.013614618,0.00054925,24.78765399,3.339244117,0.097225764,177.0155115,23.84646832,0.30473814,554.8259588,74.7428264,0.024818008,45.18526983,6.087088618,106.5223795,790.7298154,A,NA
24029_1,NB3999,Hancock,2022,WI_22,24029,1,34,Large,0.018848002,0.000471067,40.01132365,3.801532845,0.01227808,26.06441928,2.476417597,0.022674414,48.13419031,4.573297975,0.001785107,3.789498374,0.360045638,76.61072504,806.3317192,C,NA
24029_2,NB3999,Hancock,2022,WI_22,24029,2,34,Large,0.031561101,0.000493398,63.9667636,6.306423431,0.012874082,26.09266982,2.572451928,0.021099038,42.76267669,4.215932322,0.00178978,3.627454368,0.357627335,74.29675175,753.6003263,C,NA
24029_3,NB3999,Hancock,2022,WI_22,24029,3,34,Large,0.032480966,0.000515328,63.02969247,7.271727648,0.019074309,37.01391845,4.27029109,0.026182817,50.808062,5.861719686,0.001977706,3.837762356,0.442762158,109.7069265,950.9148544,C,NA
24029_4,NB3999,Hancock,2022,WI_22,24029,4,34,Large,0.022139105,0.000510963,43.32815653,5.224522312,0.019146167,37.47071663,4.518230425,0.02186113,42.7841349,5.158924018,0.001992417,3.899334386,0.470182928,102.122879,846.9283553,C,NA
24029_5,NB3999,Hancock,2022,WI_22,24029,5,34,Large,0.026504051,0.000508502,52.12177444,4.910383107,0.014992276,29.4831931,2.777606382,0.020259757,39.84200332,3.753508052,0.002242055,4.409133283,0.415383663,70.18024397,744.9355309,C,NA
24029_6,NB3999,Hancock,2022,WI_22,24029,6,34,Large,0.008066559,0.000514305,15.68438685,1.643417705,0.012657752,24.61137122,2.578791482,0.01494614,29.06084763,3.04500979,0.001219719,2.371587015,0.248496044,65.12172145,621.506187,C,NA
24029_7,NB3999,Hancock,2022,WI_22,24029,7,34,Large,0.013823633,0.000504951,27.37620895,1.680035395,0.017961485,35.57077755,2.182923334,0.021367896,42.31680626,2.596916632,0.001637548,3.24298665,0.19901705,50.78321373,827.5134406,C,NA
24029_8,NB3999,Hancock,2022,WI_22,24029,8,34,Large,0.030922228,0.000516273,59.89511208,6.978310712,0.018629619,36.08482307,4.204201288,0.027777436,53.80377679,6.268616234,0.002083978,4.03658131,0.470297452,109.5081616,939.9128074,C,NA
24029_9,NB3999,Hancock,2022,WI_22,24029,9,34,Large,0.019893376,0.000501551,39.66369256,5.204381131,0.015039036,29.98504198,3.934419028,0.020860335,41.59162843,5.457350847,0.001346426,2.684523422,0.35224363,103.91567,791.9633639,C,NA
24029_10,NB3999,Hancock,2022,WI_22,24029,10,34,Large,0.029389555,0.0005034,58.38213984,7.542878344,0.016783119,33.33954448,4.307415398,0.020196852,40.12090218,5.18355588,0.001797103,3.569932128,0.461229476,105.3931828,815.7468877,C,NA
24064_1,NB3999,Hancock,2022,WI_22,24064,1,77,Control,0.042494318,0.000492491,86.28440086,9.568019612,0.022555884,45.79955672,5.07868227,0.026376348,53.55698034,5.938897798,0.002730505,5.544271266,0.61480054,112.4856918,1014.395969,C,NA
24064_2,NB3999,Hancock,2022,WI_22,24064,2,77,Control,0.016760463,0.000513673,32.62864867,3.206541273,0.013127923,25.55695503,2.51157907,0.018568783,36.14901958,3.552501497,0.001606714,3.127891453,0.307389777,65.45636753,666.0612285,C,NA
24064_3,NB3999,Hancock,2022,WI_22,24064,3,77,Control,0.031443712,0.000513266,61.26206883,6.112236058,0.01370164,26.69502993,2.663415187,0.019213844,37.43450637,3.734913692,0.00302421,5.892096583,0.587865965,69.9214181,700.8123849,C,NA
24064_4,NB3999,Hancock,2022,WI_22,24064,4,77,Control,0.039799183,0.000508849,78.21412415,10.0712812,0.008782243,17.25903369,2.222368189,0.022907929,45.01910595,5.796907914,0.003274538,6.435185056,0.828629854,87.6123699,680.4024873,C,NA
24064_5,NB3999,Hancock,2022,WI_22,24064,5,77,Control,0.024918447,0.000511474,48.7188929,6.205654034,0.014420683,28.19436131,3.591305992,0.021451193,41.93994679,5.342173938,0.001789835,3.499366564,0.445737925,98.19325106,770.8883634,C,NA
24064_6,NB3999,Hancock,2022,WI_22,24064,6,77,Control,0.028261277,0.000536064,52.71995827,5.848546225,0.013029018,24.30496327,2.696297681,0.02156691,40.23196118,4.463176611,0.002166858,4.042162931,0.448421765,75.62027453,681.6561867,C,NA
24064_7,NB3999,Hancock,2022,WI_22,24064,7,77,Control,0.023462162,0.000549169,42.72299279,4.697030786,0.01366506,24.88313973,2.735690216,0.020483837,37.29966592,4.100781984,0.002412238,4.392521084,0.482920447,75.02089868,682.3709401,C,NA
24064_8,NB3999,Hancock,2022,WI_22,24064,8,77,Control,0.035756129,0.000520408,68.70784319,8.346184729,0.011239851,21.59814115,2.623602597,0.027331882,52.52007782,6.379799614,0.002134744,4.102056104,0.498291264,98.6818462,812.3732022,C,NA
24064_9,NB3999,Hancock,2022,WI_22,24064,9,77,Control,0.023621755,0.00051845,45.56225427,5.404491819,0.014846666,28.63663541,3.396813092,0.026079074,50.30199544,5.966709225,0.002033431,3.922134112,0.465234701,100.3037821,845.6052069,C,NA
24179_1,NB3999,Hancock,2022,WI_22,24179,1,34,Large,0.012953491,0.000502452,25.78052913,3.451233966,0.011590878,23.06860679,3.088189497,0.017901579,35.62840355,4.769566825,0.001604251,3.192841902,0.427425068,87.08029146,650.4850187,C,NA
24179_2,NB3999,Hancock,2022,WI_22,24179,2,34,Large,0.034999667,0.000514862,67.97879032,5.776205382,0.016039218,31.15248707,2.647048626,0.023412896,45.47415839,3.86397106,0.002549092,4.951024025,0.420691976,69.79425906,821.3920711,C,NA
24179_3,NB3999,Hancock,2022,WI_22,24179,3,34,Large,0.042774107,0.000507766,84.23975169,9.63759871,0.014252492,28.06899944,3.211283834,0.026720227,52.62308215,6.020437365,0.002418291,4.762606979,0.544874527,100.8185706,881.2289878,C,NA
24179_4,NB3999,Hancock,2022,WI_22,24179,4,34,Large,0.047262457,0.000516146,91.56808603,9.950104868,0.013162993,25.50248519,2.771188228,0.0209898,40.66643912,4.418955898,0.003329868,6.451413499,0.7010329,81.00111756,745.4310683,C,NA
24179_5,NB3999,Hancock,2022,WI_22,24179,5,34,Large,0.033710292,0.000526209,64.06252256,6.330236988,0.013715629,26.06497094,2.575568937,0.021421727,40.7095214,4.022647062,0.002508079,4.766314099,0.4709758,72.83806833,737.1272836,C,NA
24179_6,NB3999,Hancock,2022,WI_22,24179,6,34,Large,0.018870558,0.000536469,35.17550718,4.159848582,0.018178253,33.88502178,4.007236032,0.024848136,46.31796172,5.477553071,0.001961977,3.657207912,0.432500691,101.090993,854.8212462,C,NA
24179_7,NB3999,Hancock,2022,WI_22,24179,7,34,Large,0.035166678,0.000525983,66.85894977,7.556365612,0.013446716,25.56491988,2.889334669,0.023532741,44.74048789,5.056547932,0.003019832,5.741310269,0.648880062,87.69885455,775.9620977,C,NA
24179_8,NB3999,Hancock,2022,WI_22,24179,8,34,Large,0.026756071,0.000525619,50.90391699,6.481587754,0.011836007,22.51821978,2.867241388,0.02489286,47.35912256,6.030229637,0.002477518,4.713524022,0.600172273,96.19040449,755.4427327,C,NA
24179_9,NB3999,Hancock,2022,WI_22,24179,9,34,Large,0.042383445,0.000508224,83.39515453,6.649831278,0.023371456,45.98649797,3.666909118,0.0335143,65.94391336,5.258289886,0.003648387,7.178694296,0.572420618,93.29802976,1170.045267,C,NA
24179_10,NB3999,Hancock,2022,WI_22,24179,10,34,Large,0.027153951,0.000505432,53.72425578,6.258331821,0.014056477,27.81082432,3.239679439,0.022063055,43.65188787,5.085002946,0.002357619,4.664564367,0.543374518,89.81930997,771.0482155,C,NA
24187_1,NB3999,Hancock,2022,WI_22,24187,1,30,Large,0.029290712,0.000495487,59.1150453,4.421950711,0.012899838,26.03468624,1.947458532,0.01735203,35.02018243,2.619595736,0.00290719,5.867344289,0.438891777,50.15766849,670.5350283,C,NA
24187_2,NB3999,Hancock,2022,WI_22,24187,2,30,Large,0.023727114,0.000512414,46.30455913,6.23839445,0.016736567,32.66218243,4.400421501,0.019731432,38.50679997,5.187839205,0.002208485,4.309960063,0.580660554,102.3657427,759.8109777,C,NA
24187_3,NB3999,Hancock,2022,WI_22,24187,3,30,Large,0.011610584,0.00050267,23.09782887,2.877135261,0.012582796,25.03192511,3.118052125,0.014303061,28.45417943,3.544338449,0.00149208,2.968309806,0.369741626,75.79469555,608.484742,C,NA
24187_4,NB3999,Hancock,2022,WI_22,24187,4,30,Large,0.031943242,0.000518173,61.6458572,7.982380057,0.012113501,23.37731282,3.027074391,0.021398829,41.29665785,5.347409104,0.002198667,4.243109843,0.54943052,89.11097924,688.1810515,C,NA
